State,Date,Total_Tested,Total_Confirmed,Total_Recovered,Total_Deceased,Total_Vaccinated1,Total_Vaccinated2,Delta_Tested,Delta_Confirmed,Delta_Recovered,Delta_Deceased,Delta_Vaccinated1,Delta_Vaccinated2,Delta7_Tested,Delta7_Confirmed,Delta7_Recovered,Delta7_Deceased,Delta7_Vaccinated1,Delta7_Vaccinated2
Manipur,2021-10-28,1362098,123526,120766,1918,1246400,691682,1829,53,54,1,1110,9733,12715,475,966,13,6922,67035
Manipur,2021-10-29,1364162,123609,120819,1919,1247600,702685,2064,83,53,1,1200,11003,13115,502,525,12,7202,66854
Manipur,2021-10-30,1365984,123668,121040,1920,1248731,715130,1822,59,221,1,1131,12445,12862,439,679,13,7337,69301
Manipur,2021-10-31,1367673,123731,121102,1921,1249436,719413,1689,63,62,1,705,4283,12787,439,652,10,7665,71276
Madhya Pradesh,2020-03-20,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
Madhya Pradesh,2020-03-21,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Madhya Pradesh,2020-03-22,0,6,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0
Madhya Pradesh,2020-03-23,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Madhya Pradesh,2020-03-24,0,7,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
Madhya Pradesh,2020-03-25,0,15,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0
Madhya Pradesh,2020-03-26,0,20,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0
Madhya Pradesh,2020-03-27,0,29,0,0,0,0,0,9,0,0,0,0,0,25,0,0,0,0
Madhya Pradesh,2020-03-28,0,39,0,0,0,0,0,10,0,0,0,0,0,35,0,0,0,0
Madhya Pradesh,2020-03-29,0,39,0,2,0,0,0,0,0,2,0,0,0,33,0,2,0,0
Madhya Pradesh,2020-03-30,0,47,0,4,0,0,0,8,0,2,0,0,0,41,0,4,0,0
Madhya Pradesh,2020-03-31,0,66,0,5,0,0,0,19,0,1,0,0,0,59,0,5,0,0
Madhya Pradesh,2020-04-01,0,98,0,6,0,0,0,32,0,1,0,0,0,83,0,6,0,0
Madhya Pradesh,2020-04-02,0,107,0,8,0,0,0,9,0,2,0,0,0,87,0,8,0,0
Madhya Pradesh,2020-04-03,0,154,0,8,0,0,0,47,0,0,0,0,0,125,0,8,0,0
Madhya Pradesh,2020-04-04,0,179,0,11,0,0,0,25,0,3,0,0,0,140,0,11,0,0
Madhya Pradesh,2020-04-05,2812,193,3,13,0,0,2812,14,3,2,0,0,2812,154,3,11,0,0
Madhya Pradesh,2020-04-06,2812,256,11,15,0,0,0,63,8,2,0,0,2812,209,11,11,0,0
Madhya Pradesh,2020-04-07,3770,290,21,21,0,0,958,34,10,6,0,0,3770,224,21,16,0,0
Madhya Pradesh,2020-04-08,4056,341,25,24,0,0,286,51,4,3,0,0,4056,243,25,18,0,0
Madhya Pradesh,2020-04-09,5135,411,25,33,0,0,1079,70,0,9,0,0,5135,304,25,25,0,0
Madhya Pradesh,2020-04-10,7049,451,37,36,0,0,1914,40,12,3,0,0,7049,297,37,28,0,0
Madhya Pradesh,2020-04-11,8516,529,38,40,0,0,1467,78,1,4,0,0,8516,350,38,29,0,0
Madhya Pradesh,2020-04-12,10481,562,41,43,0,0,1965,33,3,3,0,0,7669,369,38,30,0,0
Madhya Pradesh,2020-04-13,10481,614,51,50,0,0,0,52,10,7,0,0,7669,358,40,35,0,0
Madhya Pradesh,2020-04-14,8105,741,64,53,0,0,-2376,127,13,3,0,0,4335,451,43,32,0,0
Madhya Pradesh,2020-04-15,9596,938,64,53,0,0,1491,197,0,0,0,0,5540,597,39,29,0,0
Madhya Pradesh,2020-04-16,13492,1164,70,55,0,0,3896,226,6,2,0,0,8357,753,45,22,0,0
Madhya Pradesh,2020-04-17,15302,1310,70,69,0,0,1810,146,0,14,0,0,8253,859,33,33,0,0
Madhya Pradesh,2020-04-18,14978,1402,127,69,0,0,-324,92,57,0,0,0,6462,873,89,29,0,0
Madhya Pradesh,2020-04-19,17835,1407,131,72,0,0,2857,5,4,3,0,0,7354,845,90,29,0,0
Madhya Pradesh,2020-04-20,19142,1485,138,76,0,0,1307,78,7,4,0,0,8661,871,87,26,0,0
Madhya Pradesh,2020-04-21,20905,1552,148,80,0,0,1763,67,10,4,0,0,12800,811,84,27,0,0
Madhya Pradesh,2020-04-22,22664,1587,152,80,0,0,1759,35,4,0,0,0,13068,649,88,27,0,0
Madhya Pradesh,2020-04-23,24548,1687,203,83,0,0,1884,100,51,3,0,0,11056,523,133,28,0,0
Madhya Pradesh,2020-04-24,26233,1846,210,92,0,0,1685,159,7,9,0,0,10931,536,140,23,0,0
Madhya Pradesh,2020-04-25,27866,1945,281,99,0,0,1633,99,71,7,0,0,12888,543,154,30,0,0
Madhya Pradesh,2020-04-26,25232,2090,302,103,0,0,-2634,145,21,4,0,0,7397,683,171,31,0,0
Madhya Pradesh,2020-04-27,27009,2165,357,110,0,0,1777,75,55,7,0,0,7867,680,219,34,0,0
Madhya Pradesh,2020-04-28,31060,2387,373,120,0,0,4051,222,16,10,0,0,10155,835,225,40,0,0
Madhya Pradesh,2020-04-29,33837,2560,461,130,0,0,2777,173,88,10,0,0,11173,973,309,50,0,0
Madhya Pradesh,2020-04-30,41712,2625,482,137,0,0,7875,65,21,7,0,0,17164,938,279,54,0,0
Madhya Pradesh,2020-05-01,44116,2715,524,145,0,0,2404,90,42,8,0,0,17883,869,314,53,0,0
Madhya Pradesh,2020-05-02,46578,2788,624,151,0,0,2462,73,100,6,0,0,18712,843,343,52,0,0
Madhya Pradesh,2020-05-03,49186,2837,798,156,0,0,2608,49,174,5,0,0,23954,747,496,53,0,0
Madhya Pradesh,2020-05-04,52095,2942,856,165,0,0,2909,105,58,9,0,0,25086,777,499,55,0,0
Madhya Pradesh,2020-05-05,54595,3049,1000,176,0,0,2500,107,144,11,0,0,23535,662,627,56,0,0
Madhya Pradesh,2020-05-06,54595,3138,1099,185,0,0,0,89,99,9,0,0,20758,578,638,55,0,0
Madhya Pradesh,2020-05-07,61020,3252,1231,193,0,0,6425,114,132,8,0,0,19308,627,749,56,0,0
Madhya Pradesh,2020-05-08,63705,3341,1349,200,0,0,2685,89,118,7,0,0,19589,626,825,55,0,0
Madhya Pradesh,2020-05-09,68010,3457,1480,211,0,0,4305,116,131,11,0,0,21432,669,856,60,0,0
Madhya Pradesh,2020-05-10,72069,3614,1676,215,0,0,4059,157,196,4,0,0,22883,777,878,59,0,0
Madhya Pradesh,2020-05-11,76039,3785,1747,221,0,0,3970,171,71,6,0,0,23944,843,891,56,0,0
Madhya Pradesh,2020-05-12,80885,3986,1860,225,0,0,4846,201,113,4,0,0,26290,937,860,49,0,0
Madhya Pradesh,2020-05-13,85903,4173,2004,232,0,0,5018,187,144,7,0,0,31308,1035,905,47,0,0
Madhya Pradesh,2020-05-14,89760,4426,2171,237,0,0,3857,253,167,5,0,0,28740,1174,940,44,0,0
Madhya Pradesh,2020-05-15,93849,4595,2283,239,0,0,4089,169,112,2,0,0,30144,1254,934,39,0,0
Madhya Pradesh,2020-05-16,99677,4790,2315,243,0,0,5828,195,32,4,0,0,31667,1333,835,32,0,0
Madhya Pradesh,2020-05-17,103898,4977,2403,248,0,0,4221,187,88,5,0,0,31829,1363,727,33,0,0
Madhya Pradesh,2020-05-18,112168,5236,2435,252,0,0,8270,259,32,4,0,0,36129,1451,688,31,0,0
Madhya Pradesh,2020-05-19,116473,5465,2631,258,0,0,4305,229,196,6,0,0,35588,1479,771,33,0,0
Madhya Pradesh,2020-05-20,120737,5735,2734,267,0,0,4264,270,103,9,0,0,34834,1562,730,35,0,0
Madhya Pradesh,2020-05-21,125608,5981,2844,271,0,0,4871,246,110,4,0,0,35848,1555,673,34,0,0
Madhya Pradesh,2020-05-22,129060,6170,3089,272,0,0,3452,189,245,1,0,0,35211,1575,806,33,0,0
Madhya Pradesh,2020-05-23,132769,6371,3267,281,0,0,3709,201,178,9,0,0,33092,1581,952,38,0,0
Madhya Pradesh,2020-05-24,135889,6665,3408,290,0,0,3120,294,141,9,0,0,31991,1688,1005,42,0,0
Madhya Pradesh,2020-05-25,138584,6859,3571,300,0,0,2695,194,163,10,0,0,26416,1623,1136,48,0,0
Madhya Pradesh,2020-05-26,141508,7024,3689,305,0,0,2924,165,118,5,0,0,25035,1559,1058,47,0,0
Madhya Pradesh,2020-05-27,146144,7261,3927,313,0,0,4636,237,238,8,0,0,25407,1526,1193,46,0,0
Madhya Pradesh,2020-05-28,151182,7453,4050,321,0,0,5038,192,123,8,0,0,25574,1472,1206,50,0,0
Madhya Pradesh,2020-05-29,155436,7645,4269,334,0,0,4254,192,219,13,0,0,26376,1475,1180,62,0,0
Madhya Pradesh,2020-05-30,161552,7891,4444,343,0,0,6116,246,175,9,0,0,28783,1520,1177,62,0,0
Madhya Pradesh,2020-05-31,167808,8089,4842,350,0,0,6256,198,398,7,0,0,31919,1424,1434,60,0,0
Madhya Pradesh,2020-06-01,172019,8283,5003,358,0,0,4211,194,161,8,0,0,33435,1424,1432,58,0,0
Madhya Pradesh,2020-06-02,177481,8420,5221,364,0,0,5462,137,218,6,0,0,35973,1396,1532,59,0,0
Madhya Pradesh,2020-06-03,183662,8588,5445,371,0,0,6181,168,224,7,0,0,37518,1327,1518,58,0,0
Madhya Pradesh,2020-06-04,189252,8762,5637,377,0,0,5590,174,192,6,0,0,38070,1309,1587,56,0,0
Madhya Pradesh,2020-06-05,195249,8996,5878,384,0,0,5997,234,241,7,0,0,39813,1351,1609,50,0,0
Madhya Pradesh,2020-06-06,200913,9228,6108,399,0,0,5664,232,230,15,0,0,39361,1337,1664,56,0,0
Madhya Pradesh,2020-06-07,208514,9401,6331,412,0,0,7601,173,223,13,0,0,40706,1312,1489,62,0,0
Madhya Pradesh,2020-06-08,215194,9638,6536,414,0,0,6680,237,205,2,0,0,43175,1355,1533,56,0,0
Madhya Pradesh,2020-06-09,220936,9849,6729,420,0,0,5742,211,193,6,0,0,43455,1429,1508,56,0,0
Madhya Pradesh,2020-06-10,228042,10049,6892,427,0,0,7106,200,163,7,0,0,44380,1461,1447,56,0,0
Madhya Pradesh,2020-06-11,233740,10241,7042,431,0,0,5698,192,150,4,0,0,44488,1479,1405,54,0,0
Madhya Pradesh,2020-06-12,241461,10443,7201,440,0,0,7721,202,159,9,0,0,46212,1447,1323,56,0,0
Madhya Pradesh,2020-06-13,246973,10641,7377,447,0,0,5512,198,176,7,0,0,46060,1413,1269,48,0,0
Madhya Pradesh,2020-06-14,252762,10802,7677,459,0,0,5789,161,300,12,0,0,44248,1401,1346,47,0,0
Madhya Pradesh,2020-06-15,258040,10935,7903,465,0,0,5278,133,226,6,0,0,42846,1297,1367,51,0,0
Madhya Pradesh,2020-06-16,263983,11083,8152,476,0,0,5943,148,249,11,0,0,43047,1234,1423,56,0,0
Madhya Pradesh,2020-06-17,271205,11244,8388,482,0,0,7222,161,236,6,0,0,43163,1195,1496,55,0,0
Madhya Pradesh,2020-06-18,277451,11426,8632,486,0,0,6246,182,244,4,0,0,43711,1185,1590,55,0,0
Madhya Pradesh,2020-06-19,282674,11582,8748,495,0,0,5223,156,116,9,0,0,41213,1139,1547,55,0,0
Madhya Pradesh,2020-06-20,290831,11724,8880,501,0,0,8157,142,132,6,0,0,43858,1083,1503,54,0,0
Madhya Pradesh,2020-06-21,296943,11903,9015,515,0,0,6112,179,135,14,0,0,44181,1101,1338,56,0,0
Madhya Pradesh,2020-06-22,302673,12078,9215,521,0,0,5730,175,200,6,0,0,44633,1143,1312,56,0,0
Madhya Pradesh,2020-06-23,307812,12261,9335,525,0,0,5139,183,120,4,0,0,43829,1178,1183,49,0,0
Madhya Pradesh,2020-06-24,314978,12448,9473,534,0,0,7166,187,138,9,0,0,43773,1204,1085,52,0,0
Madhya Pradesh,2020-06-25,321595,12595,9619,542,0,0,6617,147,146,8,0,0,44144,1169,987,56,0,0
Madhya Pradesh,2020-06-26,329079,12798,9804,546,0,0,7484,203,185,4,0,0,46405,1216,1056,51,0,0
Madhya Pradesh,2020-06-27,337041,12965,9971,550,0,0,7962,167,167,4,0,0,46210,1241,1091,49,0,0
Madhya Pradesh,2020-06-28,344836,13186,10084,557,0,0,7795,221,113,7,0,0,47893,1283,1069,42,0,0
Madhya Pradesh,2020-06-29,353612,13370,10199,564,0,0,8776,184,115,7,0,0,50939,1292,984,43,0,0
Madhya Pradesh,2020-06-30,365467,13593,10395,572,0,0,11855,223,196,8,0,0,57655,1332,1060,47,0,0
Madhya Pradesh,2020-07-01,372811,13861,10655,581,0,0,7344,268,260,9,0,0,57833,1413,1182,47,0,0
Madhya Pradesh,2020-07-02,380655,14106,10815,589,0,0,7844,245,160,8,0,0,59060,1511,1196,47,0,0
Madhya Pradesh,2020-07-03,389180,14297,11049,593,0,0,8525,191,234,4,0,0,60101,1499,1245,47,0,0
Madhya Pradesh,2020-07-04,398329,14604,11234,598,0,0,9149,307,185,5,0,0,61288,1639,1263,48,0,0
Madhya Pradesh,2020-07-05,407882,14930,11411,608,0,0,9553,326,177,10,0,0,63046,1744,1327,51,0,0
Madhya Pradesh,2020-07-06,417402,15284,11579,617,0,0,9520,354,168,9,0,0,63790,1914,1380,53,0,0
Madhya Pradesh,2020-07-07,427143,15627,11768,622,0,0,9741,343,189,5,0,0,61676,2034,1373,50,0,0
Madhya Pradesh,2020-07-08,437930,16036,11987,629,0,0,10787,409,219,7,0,0,65119,2175,1332,48,0,0
Madhya Pradesh,2020-07-09,449680,16341,12232,634,0,0,11750,305,245,5,0,0,69025,2235,1417,45,0,0
Madhya Pradesh,2020-07-10,460941,16657,12481,638,0,0,11261,316,249,4,0,0,71761,2360,1432,45,0,0
Madhya Pradesh,2020-07-11,474461,17201,12679,644,0,0,13520,544,198,6,0,0,76132,2597,1445,46,0,0
Madhya Pradesh,2020-07-12,486176,17632,12876,653,0,0,11715,431,197,9,0,0,78294,2702,1465,45,0,0
Madhya Pradesh,2020-07-13,509223,18207,13208,663,0,0,23047,575,332,10,0,0,91821,2923,1629,46,0,0
Madhya Pradesh,2020-07-14,521700,19005,13575,673,0,0,12477,798,367,10,0,0,94557,3378,1807,51,0,0
Madhya Pradesh,2020-07-15,540483,19643,13908,682,0,0,18783,638,333,9,0,0,102553,3607,1921,53,0,0
Madhya Pradesh,2020-07-16,553082,20378,14127,689,0,0,12599,735,219,7,0,0,103402,4037,1895,55,0,0
Madhya Pradesh,2020-07-17,567364,21082,14514,698,0,0,14282,704,387,9,0,0,106423,4425,2033,60,0,0
Madhya Pradesh,2020-07-18,583655,21763,14864,706,0,0,16291,681,350,8,0,0,109194,4562,2185,62,0,0
Madhya Pradesh,2020-07-19,599640,22600,15311,721,0,0,15985,837,447,15,0,0,113464,4968,2435,68,0,0
Madhya Pradesh,2020-07-20,615862,23310,15684,738,0,0,16222,710,373,17,0,0,106639,5103,2476,75,0,0
Madhya Pradesh,2020-07-21,631067,24095,16257,756,0,0,15205,785,573,18,0,0,109367,5090,2682,83,0,0
Madhya Pradesh,2020-07-22,645003,24842,16836,770,0,0,13936,747,579,14,0,0,104520,5199,2928,88,0,0
Madhya Pradesh,2020-07-23,658869,25474,17359,780,0,0,13866,632,523,10,0,0,105787,5096,3232,91,0,0
Madhya Pradesh,2020-07-24,670155,26210,17866,791,0,0,11286,736,507,11,0,0,102791,5128,3352,93,0,0
Madhya Pradesh,2020-07-25,684419,26926,18488,799,0,0,14264,716,622,8,0,0,100764,5163,3624,93,0,0
Madhya Pradesh,2020-07-26,698171,27800,19132,811,0,0,13752,874,644,12,0,0,98531,5200,3821,90,0,0
Madhya Pradesh,2020-07-27,711982,28589,19791,820,0,0,13811,789,659,9,0,0,96120,5279,4107,82,0,0
Madhya Pradesh,2020-07-28,724673,29217,20343,830,0,0,12691,628,552,10,0,0,93606,5122,4086,74,0,0
Madhya Pradesh,2020-07-29,738986,30134,20934,844,0,0,14313,917,591,14,0,0,93983,5292,4098,74,0,0
Madhya Pradesh,2020-07-30,752924,30968,21657,857,0,0,13938,834,723,13,0,0,94055,5494,4298,77,0,0
Madhya Pradesh,2020-07-31,767571,31806,22271,867,0,0,14647,838,614,10,0,0,97416,5596,4405,76,0,0
Madhya Pradesh,2020-08-01,783769,32614,22969,876,0,0,16198,808,698,9,0,0,99350,5688,4481,77,0,0
Madhya Pradesh,2020-08-02,799500,33535,23550,886,0,0,15731,921,581,10,0,0,101329,5735,4418,75,0,0
Madhya Pradesh,2020-08-03,812362,34285,24099,900,0,0,12862,750,549,14,0,0,100380,5696,4308,80,0,0
Madhya Pradesh,2020-08-04,825723,35082,25414,912,0,0,13361,797,1315,12,0,0,101050,5865,5071,82,0,0
Madhya Pradesh,2020-08-05,838041,35734,26064,929,0,0,12318,652,650,17,0,0,99055,5600,5130,85,0,0
Madhya Pradesh,2020-08-06,846484,36564,26902,946,0,0,8443,830,838,17,0,0,93560,5596,5245,89,0,0
Madhya Pradesh,2020-08-07,859921,37298,27621,962,0,0,13437,734,719,16,0,0,92350,5492,5350,95,0,0
Madhya Pradesh,2020-08-08,874678,38157,28353,977,0,0,14757,859,732,15,0,0,90909,5543,5384,101,0,0
Madhya Pradesh,2020-08-09,891698,39025,29020,996,0,0,17020,868,667,19,0,0,92198,5490,5470,110,0,0
Madhya Pradesh,2020-08-10,909926,39891,29674,1015,0,0,18228,866,654,19,0,0,97564,5606,5575,115,0,0
Madhya Pradesh,2020-08-11,931143,40734,30596,1033,0,0,21217,843,922,18,0,0,105420,5652,5182,121,0,0
Madhya Pradesh,2020-08-12,951822,41604,31239,1048,0,0,20679,870,643,15,0,0,113781,5870,5175,119,0,0
Madhya Pradesh,2020-08-13,972046,42618,31835,1065,0,0,20224,1014,596,17,0,0,125562,6054,4933,119,0,0
Madhya Pradesh,2020-08-14,992172,43414,32405,1081,0,0,20126,796,570,16,0,0,132251,6116,4784,119,0,0
Madhya Pradesh,2020-08-15,1013332,44433,33353,1094,0,0,21160,1019,948,13,0,0,138654,6276,5000,117,0,0
Madhya Pradesh,2020-08-16,1035343,45455,34038,1105,0,0,22011,1022,685,11,0,0,143645,6430,5018,109,0,0
Madhya Pradesh,2020-08-17,1055205,46385,35025,1128,0,0,19862,930,987,23,0,0,145279,6494,5351,113,0,0
Madhya Pradesh,2020-08-18,1072575,47375,35713,1141,0,0,17370,990,688,13,0,0,141432,6641,5117,108,0,0
Madhya Pradesh,2020-08-19,1089939,48351,36475,1159,0,0,17364,976,762,18,0,0,138117,6747,5236,111,0,0
Madhya Pradesh,2020-08-20,1111158,49493,37540,1171,0,0,21219,1142,1065,12,0,0,139112,6875,5705,106,0,0
Madhya Pradesh,2020-08-21,1133826,50640,38527,1185,0,0,22668,1147,987,14,0,0,141654,7226,6122,104,0,0
Madhya Pradesh,2020-08-22,1158510,51866,39399,1206,0,0,24684,1226,872,21,0,0,145178,7433,6046,112,0,0
Madhya Pradesh,2020-08-23,1181280,53129,40390,1229,0,0,22770,1263,991,23,0,0,145937,7674,6352,124,0,0
Madhya Pradesh,2020-08-24,1203705,54421,41231,1246,0,0,22425,1292,841,17,0,0,148500,8036,6206,118,0,0
Madhya Pradesh,2020-08-25,1226559,55800,42310,1265,0,0,22854,1379,1079,19,0,0,153984,8425,6597,124,0,0
Madhya Pradesh,2020-08-26,1248021,56864,43246,1282,0,0,21462,1064,936,17,0,0,158082,8513,6771,123,0,0
Madhya Pradesh,2020-08-27,1271846,58181,44453,1306,0,0,23825,1317,1207,24,0,0,160688,8688,6913,135,0,0
Madhya Pradesh,2020-08-28,1297699,59433,45396,1323,0,0,25853,1252,943,17,0,0,163873,8793,6869,138,0,0
Madhya Pradesh,2020-08-29,1324851,60875,46413,1345,0,0,27152,1442,1017,22,0,0,166341,9009,7014,139,0,0
Madhya Pradesh,2020-08-30,1349814,62433,47467,1374,0,0,24963,1558,1054,29,0,0,168534,9304,7077,145,0,0
Madhya Pradesh,2020-08-31,1377427,63965,48657,1394,0,0,27613,1532,1190,20,0,0,173722,9544,7426,148,0,0
Madhya Pradesh,2020-09-01,1398277,65490,49992,1426,0,0,20850,1525,1335,32,0,0,171718,9690,7682,161,0,0
Madhya Pradesh,2020-09-02,1419750,66914,51124,1453,0,0,21473,1424,1132,27,0,0,171729,10050,7878,171,0,0
Madhya Pradesh,2020-09-03,1443477,68586,52215,1483,0,0,23727,1672,1091,30,0,0,171631,10405,7762,177,0,0
Madhya Pradesh,2020-09-04,1469459,70244,53257,1513,0,0,25982,1658,1042,30,0,0,171760,10811,7861,190,0,0
Madhya Pradesh,2020-09-05,1494848,71880,54649,1543,0,0,25389,1636,1392,30,0,0,169997,11005,8236,198,0,0
Madhya Pradesh,2020-09-06,1519014,73574,55887,1572,0,0,24166,1694,1238,29,0,0,169200,11141,8420,198,0,0
Madhya Pradesh,2020-09-07,1541356,75459,56909,1589,0,0,22342,1885,1022,17,0,0,163929,11494,8252,195,0,0
Madhya Pradesh,2020-09-08,1563953,77323,58509,1609,0,0,22597,1864,1600,20,0,0,165676,11833,8517,183,0,0
Madhya Pradesh,2020-09-09,1587945,79192,59850,1640,0,0,23992,1869,1341,31,0,0,168195,12278,8726,187,0,0
Madhya Pradesh,2020-09-10,1611639,81379,61285,1661,0,0,23694,2187,1435,21,0,0,168162,12793,9070,178,0,0
Madhya Pradesh,2020-09-11,1635070,83619,62936,1691,0,0,23431,2240,1651,30,0,0,165611,13375,9679,178,0,0
Madhya Pradesh,2020-09-12,1658175,85966,64398,1728,0,0,23105,2347,1462,37,0,0,163327,14086,9749,185,0,0
Madhya Pradesh,2020-09-13,1680074,88247,65998,1762,0,0,21899,2281,1600,34,0,0,161060,14673,10111,190,0,0
Madhya Pradesh,2020-09-14,1700929,90730,67711,1791,0,0,20855,2483,1713,29,0,0,159573,15271,10802,202,0,0
Madhya Pradesh,2020-09-15,1721188,93053,69613,1820,0,0,20259,2323,1902,29,0,0,157235,15730,11104,211,0,0
Madhya Pradesh,2020-09-16,1736474,95515,71535,1844,0,0,15286,2462,1922,24,0,0,148529,16323,11685,204,0,0
Madhya Pradesh,2020-09-17,1762070,97906,74398,1877,0,0,25596,2391,2863,33,0,0,150431,16527,13113,216,0,0
Madhya Pradesh,2020-09-18,1782505,100458,76952,1901,0,0,20435,2552,2554,24,0,0,147435,16839,14016,210,0,0
Madhya Pradesh,2020-09-19,1801714,103065,79158,1943,0,0,19209,2607,2206,42,0,0,143539,17099,14760,215,0,0
Madhya Pradesh,2020-09-20,1822297,105644,81374,1970,0,0,20583,2579,2216,27,0,0,142223,17397,15376,208,0,0
Madhya Pradesh,2020-09-21,1844080,108167,83618,2007,0,0,21783,2523,2244,37,0,0,143151,17437,15907,216,0,0
Madhya Pradesh,2020-09-22,1861778,110711,86030,2035,0,0,17698,2544,2412,28,0,0,140590,17658,16417,215,0,0
Madhya Pradesh,2020-09-23,1884858,113057,88168,2077,0,0,23080,2346,2138,42,0,0,148384,17542,16633,233,0,0
Madhya Pradesh,2020-09-24,1904145,115361,90495,2122,0,0,19287,2304,2327,45,0,0,142075,17455,16097,245,0,0
Madhya Pradesh,2020-09-25,1929748,117588,93238,2152,0,0,25603,2227,2743,30,0,0,147243,17130,16286,251,0,0
Madhya Pradesh,2020-09-26,1952747,119899,95490,2181,0,0,22999,2311,2252,29,0,0,151033,16834,16332,238,0,0
Madhya Pradesh,2020-09-27,1971589,122209,97571,2207,0,0,18842,2310,2081,26,0,0,149292,16565,16197,237,0,0
Madhya Pradesh,2020-09-28,1993227,124166,100012,2242,0,0,21638,1957,2441,35,0,0,149147,15999,16394,235,0,0
Madhya Pradesh,2020-09-29,2011959,126043,102445,2281,0,0,18732,1877,2433,39,0,0,150181,15332,16415,246,0,0
Madhya Pradesh,2020-09-30,2035134,128047,104734,2316,0,0,23175,2004,2289,35,0,0,150276,14990,16566,239,0,0
Madhya Pradesh,2020-10-01,2063765,130088,107279,2336,0,0,28631,2041,2545,20,0,0,159620,14727,16784,214,0,0
Madhya Pradesh,2020-10-02,2093269,132107,109611,2372,0,0,29504,2019,2332,36,0,0,163521,14519,16373,220,0,0
Madhya Pradesh,2020-10-03,2117799,133918,111712,2399,0,0,24530,1811,2101,27,0,0,165052,14019,16222,218,0,0
Madhya Pradesh,2020-10-04,2208006,135638,113832,2434,0,0,90207,1720,2120,35,0,0,236417,13429,16261,227,0,0
Madhya Pradesh,2020-10-05,2232079,137098,115878,2463,0,0,24073,1460,2046,29,0,0,238852,12932,15866,221,0,0
Madhya Pradesh,2020-10-06,2257909,138668,118039,2488,0,0,25830,1570,2161,25,0,0,245950,12625,15594,207,0,0
Madhya Pradesh,2020-10-07,2289634,140307,120267,2518,0,0,31725,1639,2228,30,0,0,254500,12260,15533,202,0,0
Madhya Pradesh,2020-10-08,2320430,142022,122687,2547,0,0,30796,1715,2420,29,0,0,256665,11934,15408,211,0,0
Madhya Pradesh,2020-10-09,2348457,143629,124887,2574,0,0,28027,1607,2200,27,0,0,255188,11522,15276,202,0,0
Madhya Pradesh,2020-10-10,2377711,145245,127034,2599,0,0,29254,1616,2147,25,0,0,259912,11327,15322,200,0,0
Madhya Pradesh,2020-10-11,2404153,146820,129019,2624,0,0,26442,1575,1985,25,0,0,196147,11182,15187,190,0,0
